,id,name,acronym,hexcolor,level,parent,order
1011,379,Medulla behavioral state related,MY-sat,#ffc6e2,5,354.0,1010
1012,206,Nucleus raphe magnus,RM,#ffc6e2,6,379.0,1011
1013,230,Nucleus raphe pallidus,RPA,#ffc6e2,6,379.0,1012
1014,222,Nucleus raphe obscurus,RO,#ffc6e2,6,379.0,1013
1015,512,Cerebellum,CB,#f0f080,2,8.0,1014
1016,528,Cerebellar cortex,CBX,#f0f080,3,512.0,1015
1017,1144,Cerebellar cortex molecular layer,CBXmo,#fffc91,4,528.0,1016
1018,1145,Cerebellar cortex Purkinje layer,CBXpu,#fffc91,4,528.0,1017
1019,1143,Cerebellar cortex granular layer,CBXgr,#ece754,4,528.0,1018
1020,645,Vermal regions,VERM,#fffc91,4,528.0,1019
1021,912,Lingula (I),LING,#fffc91,5,645.0,1020
1022,10707,Lingula (I) molecular layer,LINGmo,#fffc91,6,912.0,1021
1023,10706,Lingula (I) Purkinje layer,LINGpu,#fffc91,6,912.0,1022
1024,10705,Lingula (I) granular layer,LINGgr,#ece754,6,912.0,1023
1025,920,Central lobule,CENT,#fffc91,5,645.0,1024
1026,976,Lobule II,CENT2,#fffc91,6,920.0,1025
1027,10710,Lobule II molecular layer,CENT2mo,#fffc91,7,976.0,1026
1028,10709,Lobule II Purkinje layer,CENT2pu,#fffc91,7,976.0,1027
1029,10708,Lobule II granular layer,CENT2gr,#ece754,7,976.0,1028
1030,984,Lobule III,CENT3,#fffc91,6,920.0,1029
1031,10713,Lobule III molecular layer,CENT3mo,#fffc91,7,984.0,1030
1032,10712,Lobule III Purkinje layer,CENT3pu,#fffc91,7,984.0,1031
1033,10711,Lobule III granular layer,CENT3gr,#ece754,7,984.0,1032
1034,928,Culmen,CUL,#fffc91,5,645.0,1033
1035,992,Lobule IV,CUL4,#fffc91,6,928.0,1034
1036,10716,Lobule IV molecular layer,CUL4mo,#fffc91,7,992.0,1035
1037,10715,Lobule IV Purkinje layer,CUL4pu,#fffc91,7,992.0,1036
1038,10714,Lobule IV granular layer,CUL4gr,#ece754,7,992.0,1037
1039,1001,Lobule V,CUL5,#fffc91,6,928.0,1038
1040,10719,Lobule V molecular layer,CUL5mo,#fffc91,7,1001.0,1039
1041,10718,Lobule V Purkinje layer,CUL5pu,#fffc91,7,1001.0,1040
1042,10717,Lobule V granular layer,CUL5gr,#ece754,7,1001.0,1041
1043,1091,Lobules IV-V,CUL4 5,#fffc91,6,928.0,1042
1044,10722,Lobules IV-V molecular layer,CUL4 5mo,#fffc91,7,1091.0,1043
1045,10721,Lobules IV-V Purkinje layer,CUL4 5pu,#fffc91,7,1091.0,1044
1046,10720,Lobules IV-V granular layer,CUL4 5gr,#ece754,7,1091.0,1045
1047,936,Declive (VI),DEC,#fffc91,5,645.0,1046
1048,10725,Declive (VI) molecular layer,DECmo,#fffc91,6,936.0,1047
1049,10724,Declive (VI) Purkinje layer,DECpu,#fffc91,6,936.0,1048
1050,10723,Declive (VI) granular layer,DECgr,#ece754,6,936.0,1049
1051,944,Folium-tuber vermis (VII),FOTU,#fffc91,5,645.0,1050
1052,10728,Folium-tuber vermis (VII) molecular layer,FOTUmo,#fffc91,6,944.0,1051
1053,10727,Folium-tuber vermis (VII) Purkinje layer,FOTUpu,#fffc91,6,944.0,1052
1054,10726,Folium-tuber vermis (VII) granular layer,FOTUgr,#ece754,6,944.0,1053
1055,951,Pyramus (VIII),PYR,#fffc91,5,645.0,1054
1056,10731,Pyramus (VIII) molecular layer,PYRmo,#fffc91,6,951.0,1055
1057,10730,Pyramus (VIII) Purkinje layer,PYRpu,#fffc91,6,951.0,1056
1058,10729,Pyramus (VIII) granular layer,PYRgr,#ece754,6,951.0,1057
1059,957,Uvula (IX),UVU,#fffc91,5,645.0,1058
1060,10734,Uvula (IX) molecular layer,UVUmo,#fffc91,6,957.0,1059
1061,10733,Uvula (IX) Purkinje layer,UVUpu,#fffc91,6,957.0,1060
1062,10732,Uvula (IX) granular layer,UVUgr,#ece754,6,957.0,1061
1063,968,Nodulus (X),NOD,#fffc91,5,645.0,1062
1064,10737,Nodulus (X) molecular layer,NODmo,#fffc91,6,968.0,1063
1065,10736,Nodulus (X) Purkinje layer,NODpu,#fffc91,6,968.0,1064
1066,10735,Nodulus (X) granular layer,NODgr,#ece754,6,968.0,1065
1067,1073,Hemispheric regions,HEM,#fffc91,4,528.0,1066
1068,1007,Simple lobule,SIM,#fffc91,5,1073.0,1067
1069,10674,Simple lobule molecular layer,SIMmo,#fffc91,6,1007.0,1068
1070,10673,Simple lobule Purkinje layer,SIMpu,#fffc91,6,1007.0,1069
1071,10672,Simple lobule granular layer,SIMgr,#ece754,6,1007.0,1070
1072,1017,Ansiform lobule,AN,#fffc91,5,1073.0,1071
1073,1056,Crus 1,ANcr1,#fffc91,6,1017.0,1072
1074,10677,Crus 1 molecular layer,ANcr1mo,#fffc91,7,1056.0,1073
1075,10676,Crus 1 Purkinje layer,ANcr1pu,#fffc91,7,1056.0,1074
1076,10675,Crus 1 granular layer,ANcr1gr,#ece754,7,1056.0,1075
1077,1064,Crus 2,ANcr2,#fffc91,6,1017.0,1076
1078,10680,Crus 2 molecular layer,ANcr2mo,#fffc91,7,1064.0,1077
1079,10679,Crus 2 Purkinje layer,ANcr2pu,#fffc91,7,1064.0,1078
1080,10678,Crus 2 granular layer,ANcr2gr,#ece754,7,1064.0,1079
1081,1025,Paramedian lobule,PRM,#fffc91,5,1073.0,1080
1082,10683,Paramedian lobule molecular layer,PRMmo,#fffc91,6,1025.0,1081
1083,10682,Paramedian lobule Purkinje layer,PRMpu,#fffc91,6,1025.0,1082
1084,10681,Paramedian lobule granular layer,PRMgr,#ece754,6,1025.0,1083
1085,1033,Copula pyramidis,COPY,#fffc91,5,1073.0,1084
1086,10686,Copula pyramidis molecular layer,COPYmo,#fffc91,6,1033.0,1085
1087,10685,Copula pyramidis Purkinje layer,COPYpu,#fffc91,6,1033.0,1086
1088,10684,Copula pyramidis granular layer,COPYgr,#ece754,6,1033.0,1087
1089,1041,Paraflocculus,PFL,#fffc91,5,1073.0,1088
1090,10689,Paraflocculus molecular layer,PFLmo,#fffc91,6,1041.0,1089
1091,10688,Paraflocculus Purkinje layer,PFLpu,#fffc91,6,1041.0,1090
1092,10687,Paraflocculus granular layer,PFLgr,#ece754,6,1041.0,1091
1093,1049,Flocculus,FL,#fffc91,5,1073.0,1092
1094,10692,Flocculus molecular layer,FLmo,#fffc91,6,1049.0,1093
1095,10691,Flocculus Purkinje layer,FLpu,#fffc91,6,1049.0,1094
1096,10690,Flocculus granular layer,FLgr,#ece754,6,1049.0,1095
1097,519,Cerebellar nuclei,CBN,#f0f080,3,512.0,1096
1098,989,Fastigial nucleus,FN,#fffdbc,4,519.0,1097
1099,91,Interposed nucleus,IP,#fffdbc,4,519.0,1098
1100,846,Dentate nucleus,DN,#fffdbc,4,519.0,1099
1101,589508455,Vestibulocerebellar nucleus,VeCB,#fffdbc,4,519.0,1100
1102,1009,fiber tracts,fiber tracts,#cccccc,1,997.0,1101
1103,967,cranial nerves,cm,#cccccc,2,1009.0,1102
1104,885,terminal nerve,tn,#cccccc,3,967.0,1103
1105,949,vomeronasal nerve,von,#cccccc,3,967.0,1104
1106,840,olfactory nerve,In,#cccccc,3,967.0,1105
1107,1016,olfactory nerve layer of main olfactory bulb,onl,#cccccc,4,840.0,1106
1108,21,lateral olfactory tract general,lotg,#cccccc,4,840.0,1107
1109,665,lateral olfactory tract body,lot,#cccccc,5,21.0,1108
1110,538,dorsal limb,lotd,#cccccc,5,21.0,1109
1111,459,accessory olfactory tract,aolt,#cccccc,5,21.0,1110
1112,900,anterior commissure olfactory limb,aco,#cccccc,4,840.0,1111
1113,848,optic nerve,IIn,#cccccc,3,967.0,1112
1114,876,accessory optic tract,aot,#cccccc,4,848.0,1113
1115,916,brachium of the superior colliculus,bsc,#cccccc,4,848.0,1114
1116,336,superior colliculus commissure,csc,#cccccc,4,848.0,1115
1117,117,optic chiasm,och,#cccccc,4,848.0,1116
1118,125,optic tract,opt,#cccccc,4,848.0,1117
1119,357,tectothalamic pathway,ttp,#cccccc,4,848.0,1118
1120,832,oculomotor nerve,IIIn,#cccccc,3,967.0,1119
1121,62,medial longitudinal fascicle,mlf,#cccccc,4,832.0,1120
1122,158,posterior commissure,pc,#cccccc,4,832.0,1121
1123,911,trochlear nerve,IVn,#cccccc,3,967.0,1122
1124,384,trochlear nerve decussation,IVd,#cccccc,4,911.0,1123
1125,710,abducens nerve,VIn,#cccccc,3,967.0,1124
1126,901,trigeminal nerve,Vn,#cccccc,3,967.0,1125
1127,93,motor root of the trigeminal nerve,moV,#cccccc,4,901.0,1126
1128,229,sensory root of the trigeminal nerve,sV,#cccccc,4,901.0,1127
1129,705,midbrain tract of the trigeminal nerve,mtV,#cccccc,5,229.0,1128
1130,794,spinal tract of the trigeminal nerve,sptV,#cccccc,5,229.0,1129
1131,798,facial nerve,VIIn,#cccccc,3,967.0,1130
1132,1131,intermediate nerve,iVIIn,#cccccc,4,798.0,1131
1133,1116,genu of the facial nerve,gVIIn,#cccccc,4,798.0,1132
1134,933,vestibulocochlear nerve,VIIIn,#cccccc,3,967.0,1133
1135,1076,efferent cochleovestibular bundle,cvb,#cccccc,4,933.0,1134
1136,413,vestibular nerve,vVIIIn,#cccccc,4,933.0,1135
1137,948,cochlear nerve,cVIIIn,#cccccc,4,933.0,1136
1138,841,trapezoid body,tb,#cccccc,5,948.0,1137
1139,641,intermediate acoustic stria,ias,#cccccc,5,948.0,1138
1140,506,dorsal acoustic stria,das,#cccccc,5,948.0,1139
1141,658,lateral lemniscus,ll,#cccccc,5,948.0,1140
1142,633,inferior colliculus commissure,cic,#cccccc,5,948.0,1141
1143,482,brachium of the inferior colliculus,bic,#cccccc,5,948.0,1142
1144,808,glossopharyngeal nerve,IXn,#cccccc,3,967.0,1143
1145,917,vagus nerve,Xn,#cccccc,3,967.0,1144
1146,237,solitary tract,ts,#cccccc,4,917.0,1145
1147,717,accessory spinal nerve,XIn,#cccccc,3,967.0,1146
1148,813,hypoglossal nerve,XIIn,#cccccc,3,967.0,1147
1149,925,ventral roots,vrt,#cccccc,3,967.0,1148
1150,792,dorsal roots,drt,#cccccc,3,967.0,1149
1151,932,cervicothalamic tract,cett,#cccccc,4,792.0,1150
1152,570,dorsolateral fascicle,dl,#cccccc,5,932.0,1151
1153,522,dorsal commissure of the spinal cord,dcm,#cccccc,5,932.0,1152
1154,858,ventral commissure of the spinal cord,vc,#cccccc,5,932.0,1153
1155,586,fasciculus proprius,fpr,#cccccc,5,932.0,1154
1156,514,dorsal column,dc,#cccccc,5,932.0,1155
1157,380,cuneate fascicle,cuf,#cccccc,6,514.0,1156
1158,388,gracile fascicle,grf,#cccccc,6,514.0,1157
1159,396,internal arcuate fibers,iaf,#cccccc,6,514.0,1158
1160,697,medial lemniscus,ml,#cccccc,5,932.0,1159
1161,871,spinothalamic tract,sst,#cccccc,3,967.0,1160
1162,29,lateral spinothalamic tract,sttl,#cccccc,4,871.0,1161
1163,389,ventral spinothalamic tract,sttv,#cccccc,4,871.0,1162
1164,245,spinocervical tract,scrt,#cccccc,4,871.0,1163
1165,261,spino-olivary pathway,sop,#cccccc,4,871.0,1164
1166,270,spinoreticular pathway,srp,#cccccc,4,871.0,1165
1167,293,spinovestibular pathway,svp,#cccccc,4,871.0,1166
1168,277,spinotectal pathway,stp,#cccccc,4,871.0,1167
1169,253,spinohypothalamic pathway,shp,#cccccc,4,871.0,1168
1170,285,spinotelenchephalic pathway,step,#cccccc,4,871.0,1169
1171,627,hypothalamohypophysial tract,hht,#cccccc,5,285.0,1170
1172,960,cerebellum related fiber tracts,cbf,#cccccc,2,1009.0,1171
1173,744,cerebellar commissure,cbc,#cccccc,3,960.0,1172
1174,752,cerebellar peduncles,cbp,#cccccc,3,960.0,1173
1175,326,superior cerebelar peduncles,scp,#cccccc,4,752.0,1174
1176,812,superior cerebellar peduncle decussation,dscp,#cccccc,5,326.0,1175
1177,85,spinocerebellar tract,sct,#cccccc,6,812.0,1176
1178,850,uncinate fascicle,uf,#cccccc,5,326.0,1177
1179,866,ventral spinocerebellar tract,sctv,#cccccc,5,326.0,1178
1180,78,middle cerebellar peduncle,mcp,#cccccc,4,752.0,1179
1181,1123,inferior cerebellar peduncle,icp,#cccccc,4,752.0,1180
1182,553,dorsal spinocerebellar tract,sctd,#cccccc,5,1123.0,1181
1183,499,cuneocerebellar tract,cct,#cccccc,5,1123.0,1182
1184,650,juxtarestiform body,jrb,#cccccc,5,1123.0,1183
1185,490,bulbocerebellar tract,bct,#cccccc,5,1123.0,1184
1186,404,olivocerebellar tract,oct,#cccccc,6,490.0,1185
1187,410,reticulocerebellar tract,rct,#cccccc,6,490.0,1186
1188,373,trigeminocerebellar tract,tct,#cccccc,4,752.0,1187
1189,728,arbor vitae,arb,#cccccc,3,960.0,1188
1190,484682512,supra-callosal cerebral white matter,scwm,#cccccc,2,1009.0,1189
1191,983,lateral forebrain bundle system,lfbs,#cccccc,2,1009.0,1190
1192,776,corpus callosum,cc,#cccccc,3,983.0,1191
1193,956,corpus callosum anterior forceps,fa,#cccccc,4,776.0,1192
1194,579,external capsule,ec,#cccccc,5,956.0,1193
1195,964,corpus callosum extreme capsule,ee,#cccccc,4,776.0,1194
1196,1108,genu of corpus callosum,ccg,#cccccc,4,776.0,1195
1197,971,corpus callosum posterior forceps,fp,#cccccc,4,776.0,1196
1198,979,corpus callosum rostrum,ccr,#cccccc,4,776.0,1197
1199,484682516,corpus callosum body,ccb,#cccccc,4,776.0,1198
1200,986,corpus callosum splenium,ccs,#cccccc,4,776.0,1199
1201,784,corticospinal tract,cst,#cccccc,3,983.0,1200
1202,6,internal capsule,int,#cccccc,4,784.0,1201
1203,924,cerebal peduncle,cpd,#cccccc,4,784.0,1202
1204,1036,corticotectal tract,cte,#cccccc,4,784.0,1203
1205,1012,corticorubral tract,crt,#cccccc,4,784.0,1204
1206,1003,corticopontine tract,cpt,#cccccc,4,784.0,1205
1207,994,corticobulbar tract,cbt,#cccccc,4,784.0,1206
1208,190,pyramid,py,#cccccc,4,784.0,1207
1209,198,pyramidal decussation,pyd,#cccccc,4,784.0,1208
1210,1019,corticospinal tract crossed,cstc,#cccccc,4,784.0,1209
1211,1028,corticospinal tract uncrossed,cstu,#cccccc,4,784.0,1210
1212,896,thalamus related,lfbst,#cccccc,3,983.0,1211
1213,1092,external medullary lamina of the thalamus,em,#cccccc,4,896.0,1212
1214,14,internal medullary lamina of the thalamus,im,#cccccc,4,896.0,1213
1215,86,middle thalamic commissure,mtc,#cccccc,4,896.0,1214
1216,365,thalamic peduncles,tp,#cccccc,4,896.0,1215
1217,484682520,optic radiation,or,#cccccc,4,896.0,1216
1218,484682524,auditory radiation,ar,#cccccc,4,896.0,1217
1219,1000,extrapyramidal fiber systems,eps,#cccccc,2,1009.0,1218
1220,760,cerebral nuclei related,epsc,#cccccc,3,1000.0,1219
1221,142,pallidothalamic pathway,pap,#cccccc,4,760.0,1220
1222,102,nigrostriatal tract,nst,#cccccc,4,760.0,1221
1223,109,nigrothalamic fibers,ntt,#cccccc,4,760.0,1222
1224,134,pallidotegmental fascicle,ptf,#cccccc,4,760.0,1223
1225,309,striatonigral pathway,snp,#cccccc,4,760.0,1224
1226,317,subthalamic fascicle,stf,#cccccc,4,760.0,1225
1227,877,tectospinal pathway,tsp,#cccccc,3,1000.0,1226
1228,1051,direct tectospinal pathway,tspd,#cccccc,4,877.0,1227
1229,1060,doral tegmental decussation,dtd,#cccccc,4,877.0,1228
1230,1043,crossed tectospinal pathway,tspc,#cccccc,4,877.0,1229
1231,863,rubrospinal tract,rust,#cccccc,3,1000.0,1230
1232,397,ventral tegmental decussation,vtd,#cccccc,4,863.0,1231
1233,221,rubroreticular tract,rrt,#cccccc,4,863.0,1232
1234,736,central tegmental bundle,ctb,#cccccc,3,1000.0,1233
1235,855,retriculospinal tract,rst,#cccccc,3,1000.0,1234
1236,205,retriculospinal tract lateral part,rstl,#cccccc,4,855.0,1235
1237,213,retriculospinal tract medial part,rstm,#cccccc,4,855.0,1236
1238,941,vestibulospinal pathway,vsp,#cccccc,3,1000.0,1237
1239,991,medial forebrain bundle system,mfbs,#cccccc,2,1009.0,1238
1240,768,cerebrum related,mfbc,#cccccc,3,991.0,1239
1241,884,amygdalar capsule,amc,#cccccc,4,768.0,1240
1242,892,ansa peduncularis,apd,#cccccc,4,768.0,1241
1243,908,anterior commissure temporal limb,act,#cccccc,4,768.0,1242
1244,940,cingulum bundle,cing,#cccccc,4,768.0,1243
1245,1099,fornix system,fxs,#cccccc,4,768.0,1244
1246,466,alveus,alv,#cccccc,5,1099.0,1245
1247,530,dorsal fornix,df,#cccccc,5,1099.0,1246
1248,603,fimbria,fi,#cccccc,5,1099.0,1247
1249,745,precommissural fornix general,fxprg,#cccccc,5,1099.0,1248
1250,420,precommissural fornix diagonal band,db,#cccccc,6,745.0,1249
1251,737,postcommissural fornix,fxpo,#cccccc,5,1099.0,1250
1252,428,medial corticohypothalamic tract,mct,#cccccc,6,737.0,1251
1253,436,columns of the fornix,fx,#cccccc,6,737.0,1252
1254,618,hippocampal commissures,hc,#cccccc,5,1099.0,1253
1255,443,dorsal hippocampal commissure,dhc,#cccccc,6,618.0,1254
1256,449,ventral hippocampal commissure,vhc,#cccccc,6,618.0,1255
1257,713,perforant path,per,#cccccc,5,1099.0,1256
1258,474,angular path,ab,#cccccc,5,1099.0,1257
1259,37,longitudinal association bundle,lab,#cccccc,4,768.0,1258
1260,301,stria terminalis,st,#cccccc,4,768.0,1259
1261,484682528,commissural branch of stria terminalis,stc,#cccccc,5,301.0,1260
1262,824,hypothalamus related,mfsbshy,#cccccc,3,991.0,1261
1263,54,medial forebrain bundle,mfb,#cccccc,4,824.0,1262
1264,405,ventrolateral hypothalamic tract,vlt,#cccccc,4,824.0,1263
1265,174,preoptic commissure,poc,#cccccc,4,824.0,1264
1266,349,supraoptic commissures,sup,#cccccc,4,824.0,1265
1267,817,supraoptic commissures anterior,supa,#cccccc,5,349.0,1266
1268,825,supraoptic commissures dorsal,supd,#cccccc,5,349.0,1267
1269,833,supraoptic commissures ventral,supv,#cccccc,5,349.0,1268
1270,166,premammillary commissure,pmx,#cccccc,4,824.0,1269
1271,341,supramammillary decussation,smd,#cccccc,4,824.0,1270
1272,182,propriohypothalamic pathways,php,#cccccc,4,824.0,1271
1273,762,propriohypothalamic pathways dorsal,phpd,#cccccc,5,182.0,1272
1274,770,propriohypothalamic pathways lateral,phpl,#cccccc,5,182.0,1273
1275,779,propriohypothalamic pathways medial,phpm,#cccccc,5,182.0,1274
1276,787,propriohypothalamic pathways ventral,phpv,#cccccc,5,182.0,1275
1277,150,periventricular bundle of the hypothalamus,pvbh,#cccccc,4,824.0,1276
1278,46,mammillary related,mfbsma,#cccccc,4,824.0,1277
1279,753,principal mammillary tract,pm,#cccccc,5,46.0,1278
1280,690,mammillothalamic tract,mtt,#cccccc,5,46.0,1279
1281,681,mammillotegmental tract,mtg,#cccccc,5,46.0,1280
1282,673,mammillary peduncle,mp,#cccccc,5,46.0,1281
1283,1068,dorsal thalamus related,mfbst,#cccccc,4,824.0,1282
1284,722,periventricular bundle of the thalamus,pvbt,#cccccc,5,1068.0,1283
1285,1083,epithalamus related,mfbse,#cccccc,4,824.0,1284
1286,802,stria medullaris,sm,#cccccc,5,1083.0,1285
1287,595,fasciculus retroflexus,fr,#cccccc,5,1083.0,1286
1288,611,habenular commissure,hbc,#cccccc,5,1083.0,1287
1289,730,pineal stalk,PIS,#cccccc,5,1083.0,1288
1290,70,midbrain related,mfbsm,#cccccc,4,824.0,1289
1291,547,dorsal longitudinal fascicle,dlf,#cccccc,5,70.0,1290
1292,563,dorsal tegmental tract,dtt,#cccccc,5,70.0,1291
1293,73,ventricular systems,VS,#aaaaaa,1,997.0,1292
1294,81,lateral ventricle,VL,#aaaaaa,2,73.0,1293
1295,89,rhinocele,RC,#aaaaaa,3,81.0,1294
1296,98,subependymal zone,SEZ,#aaaaaa,3,81.0,1295
1297,108,choroid plexus,chpl,#aaaaaa,3,81.0,1296
1298,116,choroid fissure,chfl,#aaaaaa,3,81.0,1297
1299,124,interventricular foramen,IVF,#aaaaaa,2,73.0,1298
1300,129,third ventricle,V3,#aaaaaa,2,73.0,1299
1301,140,cerebral aqueduct,AQ,#aaaaaa,2,73.0,1300
1302,145,fourth ventricle,V4,#aaaaaa,2,73.0,1301
1303,153,lateral recess,V4r,#aaaaaa,3,145.0,1302
1304,164,central canal spinal cord/medulla,c,#aaaaaa,2,73.0,1303
1305,1024,grooves,grv,#aaaaaa,1,997.0,1304
1306,1032,grooves of the cerebral cortex,grv of CTX,#aaaaaa,2,1024.0,1305
1307,1055,endorhinal groove,eg,#aaaaaa,3,1032.0,1306
1308,1063,hippocampal fissure,hf,#aaaaaa,3,1032.0,1307
1309,1071,rhinal fissure,rf,#aaaaaa,3,1032.0,1308
1310,1078,rhinal incisure,ri,#aaaaaa,3,1032.0,1309
1311,1040,grooves of the cerebellar cortex,grv of CBX,#aaaaaa,2,1024.0,1310
1312,1087,precentral fissure,pce,#aaaaaa,3,1040.0,1311
1313,1095,preculminate fissure,pcf,#aaaaaa,3,1040.0,1312
1314,1103,primary fissure,pri,#aaaaaa,3,1040.0,1313
1315,1112,posterior superior fissure,psf,#aaaaaa,3,1040.0,1314
1316,1119,prepyramidal fissure,ppf,#aaaaaa,3,1040.0,1315
1317,3,secondary fissure,sec,#aaaaaa,3,1040.0,1316
1318,11,posterolateral fissure,plf,#aaaaaa,3,1040.0,1317
1319,18,nodular fissure,nf,#aaaaaa,3,1040.0,1318
1320,25,simple fissure,sif,#aaaaaa,3,1040.0,1319
1321,34,intercrural fissure,icf,#aaaaaa,3,1040.0,1320
1322,43,ansoparamedian fissure,apf,#aaaaaa,3,1040.0,1321
1323,49,intraparafloccular fissure,ipf,#aaaaaa,3,1040.0,1322
1324,57,paramedian sulcus,pms,#aaaaaa,3,1040.0,1323
1325,65,parafloccular sulcus,pfs,#aaaaaa,3,1040.0,1324
1326,624,Interpeduncular fossa,IPF,#aaaaaa,2,1024.0,1325
1327,304325711,retina,retina,#7f2e7e,1,997.0,1326
1328,-997,root (left),root,#ffffff,0,,0
1329,-8,Basic cell groups and regions (left),grey,#bfdae3,1,-997.0,1
1330,-567,Cerebrum (left),CH,#b0f0ff,2,-8.0,2
1331,-688,Cerebral cortex (left),CTX,#b0ffb8,3,-567.0,3
1332,-695,Cortical plate (left),CTXpl,#70ff70,4,-688.0,4
1333,-315,Isocortex (left),Isocortex,#70ff71,5,-695.0,5
1334,-184,Frontal pole cerebral cortex (left),FRP,#268f45,6,-315.0,6
1335,-68,Frontal pole layer 1 (left),FRP1,#268f45,7,-184.0,7
1336,-667,Frontal pole layer 2/3 (left),FRP2/3,#268f45,7,-184.0,8
1337,-526157192,Frontal pole layer 5 (left),FRP5,#268f45,7,-184.0,9
1338,-526157196,Frontal pole layer 6a (left),FRP6a,#268f45,7,-184.0,10
1339,-526322264,Frontal pole layer 6b (left),FRP6b,#268f45,7,-184.0,11
1340,-500,Somatomotor areas (left),MO,#1f9d5a,6,-315.0,12
1341,-107,Somatomotor areas Layer 1 (left),MO1,#1f9d5a,7,-500.0,13
1342,-219,Somatomotor areas Layer 2/3 (left),MO2/3,#1f9d5a,7,-500.0,14
1343,-299,Somatomotor areas Layer 5 (left),MO5,#1f9d5a,7,-500.0,15
1344,-644,Somatomotor areas Layer 6a (left),MO6a,#1f9d5a,7,-500.0,16
1345,-947,Somatomotor areas Layer 6b (left),MO6b,#1f9d5a,7,-500.0,17
1346,-985,Primary motor area (left),MOp,#1f9d5a,7,-500.0,18
1347,-320,Primary motor area Layer 1 (left),MOp1,#1f9d5a,8,-985.0,19
1348,-943,Primary motor area Layer 2/3 (left),MOp2/3,#1f9d5a,8,-985.0,20
1349,-648,Primary motor area Layer 5 (left),MOp5,#1f9d5a,8,-985.0,21
1350,-844,Primary motor area Layer 6a (left),MOp6a,#1f9d5a,8,-985.0,22
1351,-882,Primary motor area Layer 6b (left),MOp6b,#1f9d5a,8,-985.0,23
1352,-993,Secondary motor area (left),MOs,#1f9d5a,7,-500.0,24
1353,-656,Secondary motor area layer 1 (left),MOs1,#1f9d5a,8,-993.0,25
1354,-962,Secondary motor area layer 2/3 (left),MOs2/3,#1f9d5a,8,-993.0,26
1355,-767,Secondary motor area layer 5 (left),MOs5,#1f9d5a,8,-993.0,27
1356,-1021,Secondary motor area layer 6a (left),MOs6a,#1f9d5a,8,-993.0,28
